iterasi,method,best,avg
1012,GA,8565,8585.8
1013,GA,8565,8613.2
1014,GA,8565,8604.6
1015,GA,8565,8604.6
1016,GA,8565,8596.2
1017,GA,8565,8588.9
1018,GA,8565,8583.3
1019,GA,8565,8602.2
1020,GA,8565,8583.4
1021,GA,8565,8599.2
1022,GA,8565,8603.1
1023,GA,8565,8592.4
1024,GA,8565,8589.1
1025,GA,8565,8593.6
1026,GA,8565,8583.9
1027,GA,8565,8585.6
1028,GA,8565,8585.0
1029,GA,8565,8591.1
1030,GA,8565,8592.5
1031,GA,8565,8594.7
1032,GA,8565,8609.0
1033,GA,8565,8604.5
1034,GA,8565,8594.7
1035,GA,8565,8579.6
1036,GA,8565,8602.9
1037,GA,8565,8593.1
1038,GA,8565,8602.6
1039,GA,8565,8581.8
1040,GA,8565,8592.0
1041,GA,8565,8594.2
1042,GA,8565,8592.6
1043,GA,8565,8591.9
1044,GA,8565,8588.5
1045,GA,8565,8600.6
1046,GA,8565,8595.4
1047,GA,8565,8597.4
1048,GA,8565,8590.4
1049,GA,8565,8591.3
1050,GA,8545,8593.7
1051,GA,8545,8591.9
1052,GA,8545,8570.2
1053,GA,8545,8575.6
1054,GA,8545,8586.0
1055,GA,8545,8570.7
1056,GA,8545,8578.8
1057,GA,8545,8566.8
1058,GA,8545,8569.6
1059,GA,8545,8586.5
1060,GA,8545,8577.4
1061,GA,8545,8562.6
1062,GA,8545,8575.4
1063,GA,8545,8565.6
1064,GA,8545,8572.2
1065,GA,8545,8574.5
1066,GA,8545,8563.6
